ticker,name,ff12,mktcap_bn,roe_adj,log_pv,log_vgr_vf,log_p_vgr,g_model_pct,g_star_10y_pct,g_star_lo_pct,g_star_hi_pct,g_star_erpavg_pct,g_star_norm_pct,p_achieve_3y_pct,r_model_pct,r_star_g10_pct,r_star_g15_pct,r_star_g20_pct,r_star_g25_pct,omega_star,half_life,T_star,eps,eps_pct,flags,rpo_to_rev,eps_month,v_f,v_f_gr,mktcap,g_star_3y,omega_status,is_mega,log_pv_lo,log_pv_hi,rf,beta,erp,erp_avg,r_star_g05,r_star_g30
SLGN,SILGAN HOLDINGS INC,Manuf,4.351985615851593,0.11466291306057194,-0.24927693884093016,-0.13259895043294534,-0.1166779884079848,2.8062031761648676,-7.301685347715647,-7.666872283766679,-3.6521013709489125,-4.06492100403284,-11.687511189552424,79.24263986753438,7.023467511456411,10.906095667363333,12.700038659923795,14.846970734120934,17.3492607361996,,,16.0,-0.3542919940247097,0.27181418706842436,,,2026-04-30,5584021094.983999,4890576512.601077,4351985615.851593,-0.18391584303049058,,False,-0.24927693884093016,-0.1408219562015827,0.04769999999999999,0.5327346362781115,0.042300000000000004,0.051669594594594595,0.09444346850239357,0.20189767823146387
VSH,VISHAY INTERTECHNOLOGY INC,BusEq,4.351003095611572,0.027537038987209373,0.8928659899633646,-0.04050402984502258,0.9333700198083872,8.404228199399878,54.126556729056574,54.126556729056574,72.46524093586686,59.113329070282816,36.82341606765931,0.48824826127628035,11.115,2.723468604824861,3.2135684227259294,3.819509877800728,4.550574958654183,,,,-0.017604647334334533,0.5003138731952291,이익국면,,2026-04-30,1781650933.6169472,1710928824.7207687,4351003095.611572,,,False,0.8171395157740685,1.0691462456885097,0.04769999999999999,1.5,0.042300000000000004,0.051669594594594595,0.023357193481874122,0.05410235573180275
ONDS,Ondas Inc.,BusEq,4.347608773125466,1.9339305693532962,1.6590005223624367,0.2059803975547744,1.4530201248076622,4.553187293521477,36.746631311484634,36.746631311484634,42.25894586404593,39.71216582733632,,6.9307056536998495,9.0,1.4987059801146088,2.7154264102566135,4.035759137753134,5.443223989690013,0.8305832970063987,3.7340848351974025,3.0,-0.31977220658104377,0.2919020715630885,,,2026-04-30,827476529.1204911,1016744505.5138994,4347608773.125466,1.4695523593202324,0.0,False,1.638999644422316,1.772253864145708,0.04769999999999999,1.0,0.042300000000000004,0.051669594594594595,0.003999931778255939,0.06921164227159979
ELVN,"Enliven Therapeutics, Inc.",Hlth,4.346421520159538,-0.101505071295893,3.1984417679254764,0.0,3.1984417679254764,,,,,,,,6.885,,,,,,,,,,적자 지속불가,,,177446007.3254766,177446007.3254766,4346421520.159538,,1.0,False,2.692836255591625,3.3219098526228352,0.04769999999999999,0.5,0.042300000000000004,0.051669594594594595,,
KFY,KORN FERRY,Other,4.340644872398377,0.13239470755378352,0.29092351160946917,-0.012576398897524134,0.3034999105069933,8.263149016486725,9.903891543285681,9.903891543285681,11.168264592765809,12.324006975018165,10.686685430596299,32.66873273838401,9.338986735021729,9.377069062080354,11.601560313360725,14.311281319973833,17.41598818811696,,,,-0.11604351594705398,0.42247332077840555,재무지연 백로그,0.43819575102913216,2026-04-30,3244948286.20639,3204394069.6820116,4340644872.398376,0.4547166226104764,,False,0.2867943210280479,0.3836391824141562,0.04769999999999999,1.080138708042962,0.042300000000000004,0.051669594594594595,0.07615493686512595,0.20563385209019036
CECO,CECO ENVIRONMENTAL CORP,Manuf,4.340024313629532,-0.027583687830025422,0.48941310346148126,0.0,0.48941310346148126,,,,,,45.52517169947805,,11.115,,,,,,,,0.7328538809492655,0.8901443816698054,적자 이익국면,,2026-04-30,2660374352.3400197,2660374352.3400197,4340024313.629532,,,False,0.4370992667608301,0.49651735426476507,0.04769999999999999,1.5,0.042300000000000004,0.051669594594594595,,
ITGR,Integer Holdings Corp,Hlth,4.299994072,0.07103283181366345,1.248842045138852,0.2329064241277455,1.0159356210111063,12.512601648956224,33.16200337242208,33.07970344719706,39.516517712922905,34.78968997371794,34.75237534332791,3.1179922333469854,6.885,1.4044084307587936,2.362850005403347,3.456422976651938,4.6738306268881065,,,,0.02997063673143663,0.5411173885750157,지속불가,,2026-04-30,1233396318.7749486,1556870977.1157074,4299994072.0,1.3926135635194896,1.0,False,1.1505365903095106,1.5535902479843469,0.04769999999999999,0.5,0.042300000000000004,0.051669594594594595,0.005858245201525858,0.05999220550802706
KLIC,KULICKE & SOFFA INDUSTRIES INC,BusEq,4.2708406089379505,0.10186343599824811,1.8962609039714846,0.3248778166458677,1.571383087325617,7.902774419741676,37.29417216193269,34.94811209686759,37.29417216193269,40.10391569688636,40.840862292793645,2.8576943007732387,11.115,0.5021271482920053,1.8279093907014512,3.4238649866725286,5.302540124310726,,,,0.5615649667790839,0.8355304456999372,지속불가,,2026-04-30,641176677.4541768,887299751.201556,4270840608.93795,1.9423180553333168,1.0,False,1.5101749606593078,1.8962609039714846,0.04769999999999999,1.5,0.042300000000000004,0.051669594594594595,-0.005751006881919797,0.07466287887996545
BRC,BRADY CORP,Durbl,4.265579806709289,0.14664795117701449,0.25533034337451593,-0.023348019393320756,0.27867836276783664,4.635625283368516,5.194588040535564,0.7098938932131205,5.194588040535564,7.077527703654596,6.21575082830077,42.64197267987363,6.955546285546409,8.25849076447611,9.854270611924962,11.697897077562235,13.784664020076608,0.895571174263389,6.284565030909854,15.0,-0.14653066775275753,0.39673571876961705,,,2026-04-30,3304376406.418124,3228119450.571681,4265579806.7092896,0.34755110031323966,0.0,False,0.055150963022618904,0.2632303675690919,0.04769999999999999,0.5166776088762196,0.042300000000000004,0.051669594594594595,0.06907423599710968,0.1610403560183642
WK,WORKIVA INC,BusEq,4.259159955096527,0.19777314828632953,1.0673282163300508,0.11867244171672682,0.9486557746133238,11.105739579246766,21.248232679977264,13.559466109950336,23.96178603619319,22.118493039511122,40.52649986040251,13.703050844478614,6.892542062256332,2.1096274953353618,3.999696970990671,6.2465929566801055,9.031150794828877,,,,0.20905592996228461,0.655367231638418,지속불가 이익국면 백로그,1.5082370557224472,2026-04-30,1464836644.6107557,1649407566.0894523,4259159955.096527,1.3962095934659828,1.0,False,0.6866735473119153,1.2411126641210812,0.04769999999999999,0.5017829934412135,0.042300000000000004,0.051669594594594595,0.005488616138140412,0.1229017256349636
ITRI,"ITRON, INC.",BusEq,4.247753002068596,0.11698404600762922,0.24611550951504346,0.006902363563284044,0.23921314595175946,8.83501083661471,9.004675290339037,5.881530419924275,9.969257904981532,11.553088385721821,26.358713525337407,39.220012675945206,9.773724239449644,10.190582425150582,12.599460577775123,15.53540812991827,18.77267866300969,,,,-0.013070257559264817,0.5034526051475204,이익국면 백로그,0.8910849181649888,2026-04-30,3321028845.7237563,3344031087.8160853,4247753002.068596,0.3919570612363259,,False,0.0031726513090587355,0.3256726540908973,0.04769999999999999,1.1829135317847859,0.042300000000000004,0.051669594594594595,0.08294389105472819,0.22171864004619413
DIOD,DIODES INC /DEL/,BusEq,4.227086044111595,0.04992265514953277,1.1619165448758406,0.03732906269862312,1.1245874821772175,8.305268841940228,45.64674031037157,39.82372639923142,45.64674031037157,50.353249530257926,37.44609275311177,1.117937009810148,11.115,2.8758258090735485,3.6719230657584507,4.602374374050841,5.6622674380182065,,,,-0.014478504633450129,0.5021971123666039,지속불가 이익국면,,2026-04-30,1322595815.4027376,1372900142.936935,4227086044.111595,1.8179850293911386,1.0,False,0.9115642063102452,1.1619165448758406,0.04769999999999999,1.5,0.042300000000000004,0.051669594594594595,0.02211948077089973,0.06840560282015248
AZZ,AZZ INC,Manuf,4.207811298413864,0.14541759987932654,0.3711741300888308,-0.1321233746992375,0.5032975047880682,2.908742610602255,12.165101771029185,10.759687824315733,16.91769116616797,15.674424828898736,20.60637793517799,19.624123931432898,9.161971293790094,8.60150668232251,9.941805821552238,11.437962332243789,13.075430934589182,,,25.0,-0.1445868093510409,0.39861895794099184,이익국면 백로그,0.017328786410464328,2026-04-30,2903069137.991276,2543764641.613384,4207811298.413864,0.5228224629838678,,False,0.3624260448026176,0.5940131186824411,0.04769999999999999,1.0382910860023864,0.042300000000000004,0.051669594594594595,0.07427149930058194,0.14837802861200378
CBT,CABOT CORP,Chems,4.206894623681862,0.09883204203977237,0.6047500173311425,0.0021253991578504463,0.602624618173292,2.9085202827210166,15.79071750672938,14.913471756312902,15.79071750672938,17.097203723164967,7.4611160549238775,10.805600950214307,7.766342792565309,5.307106120244784,7.384367500808084,9.928778561038884,12.651906582758276,,,,0.06059515477424615,0.5643440050219711,이익국면,,2026-04-30,2297851920.9246464,2302740967.2092233,4206894623.681862,0.8299612443995557,,False,0.4723308538021908,0.6047500173311425,0.04769999999999999,0.7083552701100023,0.042300000000000004,0.051669594594594595,0.03763077766928122,0.15868298222364108
BILL,"BILL Holdings, Inc.",BusEq,4.192206590107796,0.026181795659601766,0.15543140171836517,-0.07115652739716491,0.22658792911553016,6.485383305708825,21.51590728233259,10.227097499932825,25.58443867458209,24.158983819984314,19.029198107159573,12.983588745894767,9.549201552891093,6.4107082448859405,7.513309404118049,9.005828753115283,10.975303249049093,,,,-0.483378565321096,0.2002510985561833,백로그,0.0336325379076811,2026-04-30,3588720836.5876503,3342233508.7079353,4192206590.1077957,0.678671637634352,,False,0.0011385677007796204,0.21810766081807262,0.04769999999999999,1.129834882480164,0.042300000000000004,0.051669594594594595,0.05606845592939466,0.13470783116511886
ICUI,ICU MEDICAL INC/DE,Hlth,4.190679473829254,0.035636159833703905,0.8706730401720749,0.08998857755322878,0.7806844626188462,12.793068622075165,38.99578389275575,38.99578389275575,52.46373623738236,41.778347313834274,37.639148706216474,1.6061681899556282,8.24638563645967,2.3664813844138184,3.058967276911348,3.8898071772055705,4.860367177389266,,,,-0.16941103724148027,0.38480853735091025,지속불가,,2026-04-30,1754510404.505567,1919718237.0986032,4190679473.829254,1.4500480816520849,1.0,False,0.8238703297451612,1.2591650852885026,0.04769999999999999,0.8218405759951943,0.042300000000000004,0.051669594594594595,0.01803916426922855,0.05964658031328726
FCN,"FTI CONSULTING, INC",Other,4.18867584323616,0.1195348570901836,0.16562931010912532,0.024564515118114846,0.14106479499101032,6.822428645317968,1.5821213681419977,-0.9832904115000929,8.641136864366672,2.9599744626239044,-0.9744365601591198,60.179456433566315,6.885,10.438073165289838,13.381650077858186,16.480665139278305,20.091604124326356,,,,-0.14022875182594308,0.4030131826741996,백로그,0.006894403690858183,2026-04-30,3549317551.5616665,3637584495.1259947,4188675843.2361603,0.26266566923436585,,False,0.06197127291143275,0.5070900478979986,0.04769999999999999,0.5,0.042300000000000004,0.051669594594594595,0.08124050327055274,0.24093480664314204
GEO,GEO GROUP INC,Other,4.181554243930664,0.19290622389996592,0.2520782697273408,0.04263760689536491,0.2094406628319759,6.703152580435123,2.8451556862137295,2.8451556862137295,5.069363480583888,4.823003282194804,14.518632168415024,56.836733143677,7.549553199147911,10.032969085154095,12.207029704103721,14.750228199628456,17.646667944484594,0.8784775070672437,5.349803664230949,13.0,0.06729459657363379,0.5693659761456371,이익국면,,2026-04-30,3249836659.261003,3391398398.5615892,4181554243.930664,0.27408240770068915,0.0,False,0.2520782697273408,0.39085686859605207,0.04769999999999999,0.6571047752122723,0.042300000000000004,0.051669594594594595,0.08222890885380993,0.20861771877884228
RLAY,"Relay Therapeutics, Inc.",Hlth,4.1724568548701555,-0.1853857224855427,3.215654660801317,0.0,3.215654660801317,,,,,,,,11.115,,,,,,,,,,적자,,,167436747.70863888,167436747.70863888,4172456854.8701553,,,False,2.400837681206257,3.2550210032298774,0.04769999999999999,1.5,0.042300000000000004,0.051669594594594595,,
